node_id	pagerank	tpagerank_ntr	tpagerank_ntk
102	0.000019480539583	0.000019452367441	0.000019480539583
103	0.000019480539583	0.000019452367441	0.000019480539583
104	0.000019480539583	0.000019452367441	0.000019480539583
105	0.000019480539583	0.000019452367441	0.000019480539583
106	0.000019480539583	0.000019452367441	0.000019480539583
107	0.000019480539583	0.000019452367441	0.000019480539583
108	0.000019480539583	0.000019452367441	0.000019480539583
109	0.000036038998229	0.000035986879765	0.000036038998229
110	0.000019480539583	0.000019452367441	0.000019480539583
111	0.000036038998229	0.000035986879765	0.000036038998229
112	0.000053041570433	0.000052964863385	0.000053041570433
113	0.000019480539583	0.000019452367441	0.000019480539583
114	0.000036038998229	0.000035986879765	0.000036038998229
115	0.000034831610619	0.000034781238242	0.000034831610619
116	0.000019480539583	0.000019452367441	0.000019480539583
117	0.000150587904583	0.000150184998699	0.000150587904583
118	0.000019480539583	0.000019452367441	0.000019480539583
119	0.000036038998229	0.000035986879765	0.000036038998229
120	0.000019480539583	0.000019452367441	0.000019480539583
121	0.000071627590316	0.000071042159161	0.000071627590316
122	0.000019480539583	0.000019452367441	0.000019480539583
123	0.000133128082453	0.000132807153186	0.000133128082453
124	0.000019480539583	0.000019452367441	0.000019480539583
125	0.000280616345530	0.000273999469471	0.000280616345530
126	0.000019480539583	0.000019452367441	0.000019480539583
127	0.000355133290791	0.000354619708219	0.000355133290791
128	0.000019480539583	0.000019452367441	0.000019480539583
129	0.000019480539583	0.000019452367441	0.000019480539583
130	0.000019480539583	0.000019452367441	0.000019480539583
131	0.000019480539583	0.000019452367441	0.000019480539583
132	0.000019480539583	0.000019452367441	0.000019480539583
133	0.000019480539583	0.000019452367441	0.000019480539583
134	0.000019480539583	0.000019452367441	0.000019480539583
135	0.000019480539583	0.000019452367441	0.000019480539583
136	0.000019480539583	0.000019452367441	0.000019480539583
137	0.000019480539583	0.000019452367441	0.000019480539583
138	0.000019480539583	0.000019452367441	0.000019480539583
139	0.000019480539583	0.000019452367441	0.000019480539583
140	0.000019480539583	0.000019452367441	0.000019480539583
141	0.000019480539583	0.000019452367441	0.000019480539583
142	0.000019480539583	0.000019452367441	0.000019480539583
143	0.000019480539583	0.000019452367441	0.000019480539583
144	0.000019480539583	0.000019452367441	0.000019480539583
145	0.000035058378851	0.000045643788673	0.000035058378851
146	0.000201595566989	0.000246507493950	0.000201595566989
147	0.000019480539583	0.000019452367441	0.000019480539583
148	0.000035058378851	0.000045643788673	0.000035058378851
149	0.000019480539583	0.000019452367441	0.000019480539583
150	0.000019480539583	0.000019452367441	0.000019480539583
151	0.000223433886182	0.000235764536957	0.000223433886182
152	0.000019480539583	0.000019452367441	0.000019480539583
153	0.000035058378851	0.000045643788673	0.000035058378851
154	0.000019480539583	0.000019452367441	0.000019480539583
155	0.000090228888090	0.000088053906742	0.000090228888090
156	0.000019480539583	0.000019452367441	0.000019480539583
157	0.000433442005726	0.000432815175558	0.000433442005726
158	0.000019480539583	0.000019452367441	0.000019480539583
159	0.000019480539583	0.000019452367441	0.000019480539583
160	0.000019480539583	0.000019452367441	0.000019480539583
161	0.000019480539583	0.000019452367441	0.000019480539583
162	0.000019480539583	0.000019452367441	0.000019480539583
163	0.000019480539583	0.000019452367441	0.000019480539583
164	0.000019480539583	0.000019452367441	0.000019480539583
165	0.000019480539583	0.000019452367441	0.000019480539583
166	0.000019480539583	0.000019452367441	0.000019480539583
167	0.000019480539583	0.000019452367441	0.000019480539583
168	0.000019480539583	0.000019452367441	0.000019480539583
169	0.000019480539583	0.000019452367441	0.000019480539583
170	0.000019480539583	0.000019452367441	0.000019480539583
171	0.000019480539583	0.000019452367441	0.000019480539583
172	0.000019480539583	0.000019452367441	0.000019480539583
173	0.000019480539583	0.000019452367441	0.000019480539583
174	0.000019480539583	0.000019452367441	0.000019480539583
175	0.000019480539583	0.000019452367441	0.000019480539583
176	0.000019480539583	0.000019452367441	0.000019480539583
177	0.000019480539583	0.000019452367441	0.000019480539583
178	0.000019480539583	0.000019452367441	0.000019480539583
179	0.000019480539583	0.000019452367441	0.000019480539583
180	0.000019480539583	0.000019452367441	0.000019480539583
181	0.000019480539583	0.000019452367441	0.000019480539583
182	0.000019480539583	0.000019452367441	0.000019480539583
183	0.000019480539583	0.000019452367441	0.000019480539583
184	0.000019480539583	0.000019452367441	0.000019480539583
185	0.000019480539583	0.000019452367441	0.000019480539583
186	0.000085714374166	0.000085590416739	0.000085714374166
187	0.000019480539583	0.000019452367441	0.000019480539583
188	0.000019480539583	0.000019452367441	0.000019480539583
189	0.000019480539583	0.000019452367441	0.000019480539583
190	0.000019480539583	0.000019452367441	0.000019480539583
191	0.000019480539583	0.000019452367441	0.000019480539583
192	0.000019480539583	0.000019452367441	0.000019480539583
193	0.000036038998229	0.000035986879765	0.000036038998229
194	0.000019480539583	0.000019452367441	0.000019480539583
195	0.000019480539583	0.000019452367441	0.000019480539583
196	0.000251298960623	0.000250935539986	0.000251298960623
197	0.000019480539583	0.000019452367441	0.000019480539583
198	0.000019480539583	0.000019452367441	0.000019480539583
199	0.000019480539583	0.000019452367441	0.000019480539583
200	0.000019480539583	0.000019452367441	0.000019480539583
201	0.000019480539583	0.000019452367441	0.000019480539583
202	0.000019480539583	0.000019452367441	0.000019480539583
203	0.000019480539583	0.000019452367441	0.000019480539583
204	0.000019480539583	0.000019452367441	0.000019480539583
205	0.000019480539583	0.000019452367441	0.000019480539583
206	0.000019480539583	0.000019452367441	0.000019480539583
207	0.000019480539583	0.000019452367441	0.000019480539583
208	0.000019480539583	0.000019452367441	0.000019480539583
209	0.000019480539583	0.000019452367441	0.000019480539583
210	0.000019480539583	0.000019452367441	0.000019480539583
211	0.000227454780173	0.000222826869034	0.000227454780173
212	0.000019480539583	0.000019452367441	0.000019480539583
213	0.000019480539583	0.000019452367441	0.000019480539583
214	0.000052597456875	0.000052521392090	0.000052597456875
215	0.000019480539583	0.000019452367441	0.000019480539583
216	0.000019480539583	0.000019452367441	0.000019480539583
217	0.000052597456875	0.000052521392090	0.000052597456875
218	0.000019480539583	0.000019452367441	0.000019480539583
219	0.001807689644727	0.001800250154458	0.001807689644727
220	0.000019480539583	0.000019452367441	0.000019480539583
221	0.000019480539583	0.000019452367441	0.000019480539583
222	0.000019480539583	0.000019452367441	0.000019480539583
223	0.000019480539583	0.000019452367441	0.000019480539583
224	0.000019480539583	0.000019452367441	0.000019480539583
225	0.000019480539583	0.000019452367441	0.000019480539583
226	0.000019480539583	0.000019452367441	0.000019480539583
227	0.000019480539583	0.000019452367441	0.000019480539583
228	0.000019480539583	0.000019452367441	0.000019480539583
229	0.000019480539583	0.000019452367441	0.000019480539583
230	0.000019480539583	0.000019452367441	0.000019480539583
231	0.000019480539583	0.000019452367441	0.000019480539583
232	0.000019480539583	0.000019452367441	0.000019480539583
233	0.000019480539583	0.000019452367441	0.000019480539583
234	0.000019480539583	0.000019452367441	0.000019480539583
235	0.000019480539583	0.000019452367441	0.000019480539583
236	0.000019480539583	0.000019452367441	0.000019480539583
237	0.000019480539583	0.000019452367441	0.000019480539583
238	0.000019480539583	0.000019452367441	0.000019480539583
239	0.000019480539583	0.000019452367441	0.000019480539583
240	0.000019480539583	0.000019452367441	0.000019480539583
241	0.000019480539583	0.000019452367441	0.000019480539583
242	0.000019480539583	0.000019452367441	0.000019480539583
243	0.000019480539583	0.000019452367441	0.000019480539583
244	0.000019480539583	0.000019452367441	0.000019480539583
245	0.000019480539583	0.000019452367441	0.000019480539583
246	0.000019480539583	0.000019452367441	0.000019480539583
247	0.000019480539583	0.000019452367441	0.000019480539583
248	0.000019480539583	0.000019452367441	0.000019480539583
249	0.000019480539583	0.000019452367441	0.000019480539583
250	0.000019480539583	0.000019452367441	0.000019480539583
251	0.000019480539583	0.000019452367441	0.000019480539583
252	0.000019480539583	0.000019452367441	0.000019480539583
253	0.000019480539583	0.000019452367441	0.000019480539583
254	0.000019480539583	0.000019452367441	0.000019480539583
255	0.000019480539583	0.000019452367441	0.000019480539583
256	0.000019480539583	0.000019452367441	0.000019480539583
257	0.000019480539583	0.000019452367441	0.000019480539583
258	0.000019480539583	0.000019452367441	0.000019480539583
259	0.000019480539583	0.000019452367441	0.000019480539583
260	0.000019480539583	0.000019452367441	0.000019480539583
261	0.000019480539583	0.000019452367441	0.000019480539583
262	0.000019480539583	0.000019452367441	0.000019480539583
263	0.000019480539583	0.000019452367441	0.000019480539583
264	0.000019480539583	0.000019452367441	0.000019480539583
265	0.000019480539583	0.000019452367441	0.000019480539583
266	0.000019480539583	0.000019452367441	0.000019480539583
267	0.000019480539583	0.000019452367441	0.000019480539583
268	0.000019480539583	0.000019452367441	0.000019480539583
269	0.000019480539583	0.000019452367441	0.000019480539583
270	0.000019480539583	0.000019452367441	0.000019480539583
271	0.000019480539583	0.000019452367441	0.000019480539583
272	0.000019480539583	0.000019452367441	0.000019480539583
273	0.000019480539583	0.000019452367441	0.000019480539583
274	0.000019480539583	0.000019452367441	0.000019480539583
275	0.000019480539583	0.000019452367441	0.000019480539583
276	0.000019480539583	0.000019452367441	0.000019480539583
277	0.000019480539583	0.000019452367441	0.000019480539583
278	0.000019480539583	0.000019452367441	0.000019480539583
279	0.000019480539583	0.000019452367441	0.000019480539583
280	0.000019480539583	0.000019452367441	0.000019480539583
281	0.000019480539583	0.000019452367441	0.000019480539583
282	0.000019480539583	0.000019452367441	0.000019480539583
283	0.000019480539583	0.000019452367441	0.000019480539583
284	0.000019480539583	0.000019452367441	0.000019480539583
285	0.000019480539583	0.000019452367441	0.000019480539583
286	0.000019480539583	0.000019452367441	0.000019480539583
287	0.000019480539583	0.000019452367441	0.000019480539583
288	0.000019480539583	0.000019452367441	0.000019480539583
289	0.000019480539583	0.000019452367441	0.000019480539583
290	0.000019480539583	0.000019452367441	0.000019480539583
291	0.000019480539583	0.000019452367441	0.000019480539583
292	0.000019480539583	0.000019452367441	0.000019480539583
293	0.000019480539583	0.000019452367441	0.000019480539583
294	0.000019480539583	0.000019452367441	0.000019480539583
295	0.000019480539583	0.000019452367441	0.000019480539583
296	0.000019480539583	0.000019452367441	0.000019480539583
297	0.000019480539583	0.000019452367441	0.000019480539583
298	0.000019480539583	0.000019452367441	0.000019480539583
299	0.000019480539583	0.000019452367441	0.000019480539583
300	0.000019480539583	0.000019452367441	0.000019480539583
301	0.000019480539583	0.000019452367441	0.000019480539583
302	0.000019480539583	0.000019452367441	0.000019480539583
303	0.000019480539583	0.000019452367441	0.000019480539583
304	0.000019480539583	0.000019452367441	0.000019480539583
305	0.000019480539583	0.000019452367441	0.000019480539583
306	0.000019480539583	0.000019452367441	0.000019480539583
307	0.000019480539583	0.000019452367441	0.000019480539583
308	0.000019480539583	0.000019452367441	0.000019480539583
309	0.000019480539583	0.000019452367441	0.000019480539583
310	0.000019480539583	0.000019452367441	0.000019480539583
311	0.000019480539583	0.000019452367441	0.000019480539583
312	0.000019480539583	0.000019452367441	0.000019480539583
313	0.000019480539583	0.000019452367441	0.000019480539583
314	0.000019480539583	0.000019452367441	0.000019480539583
315	0.000019480539583	0.000019452367441	0.000019480539583
316	0.000019480539583	0.000019452367441	0.000019480539583
317	0.000019480539583	0.000019452367441	0.000019480539583
318	0.000019480539583	0.000019452367441	0.000019480539583
319	0.000019480539583	0.000019452367441	0.000019480539583
320	0.000019480539583	0.000019452367441	0.000019480539583
321	0.000052597456875	0.000052521392090	0.000052597456875
322	0.000019480539583	0.000019452367441	0.000019480539583
323	0.000019480539583	0.000019452367441	0.000019480539583
324	0.000853269718801	0.000848197110493	0.000853269718802
325	0.000036038998229	0.000035986879765	0.000036038998229
326	0.000054246939122	0.000052749292886	0.000054246939122
327	0.000019480539583	0.000019452367441	0.000019480539583
328	0.000222959768894	0.000224391050173	0.000222959768894
329	0.000393363998304	0.000423276564303	0.000393363998304
330	0.000019480539583	0.000019452367441	0.000019480539583
331	0.000256442911699	0.000256732788761	0.000256442911699
332	0.000019480539583	0.000019452367441	0.000019480539583
333	0.000019480539583	0.000019452367441	0.000019480539583
334	0.000071598288171	0.000071494744983	0.000071598288171
335	0.000019480539583	0.000019452367441	0.000019480539583
336	0.000036038998229	0.000035986879765	0.000036038998229
337	0.000433442005726	0.000432815175558	0.000433442005726
338	0.000116983360738	0.000116623672867	0.000116983360738
339	0.000019480539583	0.000019452367441	0.000019480539583
340	0.000191936517702	0.000191358676606	0.000191936517702
341	0.000019480539583	0.000019452367441	0.000019480539583
342	0.001675326404153	0.001672903599908	0.001675326404154
343	0.000019480539583	0.000019452367441	0.000019480539583
344	0.000019480539583	0.000019452367441	0.000019480539583
345	0.000019480539583	0.000019452367441	0.000019480539583
346	0.000019480539583	0.000019452367441	0.000019480539583
347	0.000019480539583	0.000019452367441	0.000019480539583
348	0.000019480539583	0.000019452367441	0.000019480539583
349	0.000019480539583	0.000019452367441	0.000019480539583
350	0.000019480539583	0.000019452367441	0.000019480539583
351	0.000019480539583	0.000019452367441	0.000019480539583
352	0.000019480539583	0.000019452367441	0.000019480539583
353	0.000019480539583	0.000019452367441	0.000019480539583
354	0.000019480539583	0.000019452367441	0.000019480539583
355	0.000019480539583	0.000019452367441	0.000019480539583
356	0.000019480539583	0.000019452367441	0.000019480539583
357	0.000019480539583	0.000019452367441	0.000019480539583
358	0.000019480539583	0.000019452367441	0.000019480539583
359	0.000019480539583	0.000019452367441	0.000019480539583
360	0.000019480539583	0.000019452367441	0.000019480539583
361	0.000019480539583	0.000019452367441	0.000019480539583
362	0.000019480539583	0.000019452367441	0.000019480539583
363	0.000019480539583	0.000019452367441	0.000019480539583
364	0.000019480539583	0.000019452367441	0.000019480539583
365	0.000019480539583	0.000019452367441	0.000019480539583
366	0.000019480539583	0.000019452367441	0.000019480539583
367	0.000019480539583	0.000019452367441	0.000019480539583
368	0.000019480539583	0.000019452367441	0.000019480539583
369	0.000019480539583	0.000019452367441	0.000019480539583
370	0.000019480539583	0.000019452367441	0.000019480539583
371	0.000019480539583	0.000019452367441	0.000019480539583
372	0.000019480539583	0.000019452367441	0.000019480539583
373	0.000019480539583	0.000019452367441	0.000019480539583
374	0.000019480539583	0.000019452367441	0.000019480539583
375	0.000019480539583	0.000019452367441	0.000019480539583
376	0.000019480539583	0.000019452367441	0.000019480539583
377	0.000019480539583	0.000019452367441	0.000019480539583
378	0.000019480539583	0.000019452367441	0.000019480539583
379	0.000019480539583	0.000019452367441	0.000019480539583
380	0.000019480539583	0.000019452367441	0.000019480539583
381	0.000019480539583	0.000019452367441	0.000019480539583
382	0.000019480539583	0.000019452367441	0.000019480539583
383	0.000019480539583	0.000019452367441	0.000019480539583
384	0.000019480539583	0.000019452367441	0.000019480539583
385	0.000019480539583	0.000019452367441	0.000019480539583
386	0.000019480539583	0.000019452367441	0.000019480539583
387	0.000019480539583	0.000019452367441	0.000019480539583
388	0.000019480539583	0.000019452367441	0.000019480539583
389	0.000019480539583	0.000019452367441	0.000019480539583
390	0.000019480539583	0.000019452367441	0.000019480539583
391	0.000019480539583	0.000019452367441	0.000019480539583
392	0.000019480539583	0.000019452367441	0.000019480539583
393	0.000019480539583	0.000019452367441	0.000019480539583
394	0.000019480539583	0.000019452367441	0.000019480539583
395	0.000019480539583	0.000019452367441	0.000019480539583
396	0.000019480539583	0.000019452367441	0.000019480539583
397	0.000019480539583	0.000019452367441	0.000019480539583
398	0.000019480539583	0.000019452367441	0.000019480539583
399	0.000019480539583	0.000019452367441	0.000019480539583
400	0.000019480539583	0.000019452367441	0.000019480539583
401	0.000019480539583	0.000019452367441	0.000019480539583
402	0.000019480539583	0.000019452367441	0.000019480539583
403	0.000019480539583	0.000019452367441	0.000019480539583
404	0.000019480539583	0.000019452367441	0.000019480539583
405	0.000019480539583	0.000019452367441	0.000019480539583
406	0.000019480539583	0.000019452367441	0.000019480539583
407	0.000019480539583	0.000019452367441	0.000019480539583
408	0.000019480539583	0.000019452367441	0.000019480539583
409	0.000019480539583	0.000019452367441	0.000019480539583
410	0.000019480539583	0.000019452367441	0.000019480539583
411	0.000019480539583	0.000019452367441	0.000019480539583
412	0.000019480539583	0.000019452367441	0.000019480539583
413	0.000019480539583	0.000019452367441	0.000019480539583
414	0.000019480539583	0.000019452367441	0.000019480539583
415	0.000019480539583	0.000019452367441	0.000019480539583
416	0.000019480539583	0.000019452367441	0.000019480539583
417	0.000019480539583	0.000019452367441	0.000019480539583
418	0.000019480539583	0.000019452367441	0.000019480539583
419	0.000019480539583	0.000019452367441	0.000019480539583
420	0.000019480539583	0.000019452367441	0.000019480539583
421	0.000019480539583	0.000019452367441	0.000019480539583
422	0.000019480539583	0.000019452367441	0.000019480539583
423	0.000019480539583	0.000019452367441	0.000019480539583
424	0.000019480539583	0.000019452367441	0.000019480539583
425	0.000019480539583	0.000019452367441	0.000019480539583
426	0.000019480539583	0.000019452367441	0.000019480539583
427	0.000019480539583	0.000019452367441	0.000019480539583
428	0.000019480539583	0.000019452367441	0.000019480539583
429	0.000019480539583	0.000019452367441	0.000019480539583
430	0.000019480539583	0.000019452367441	0.000019480539583
431	0.000019480539583	0.000019452367441	0.000019480539583
432	0.000019480539583	0.000019452367441	0.000019480539583
433	0.000019480539583	0.000019452367441	0.000019480539583
434	0.000019480539583	0.000019452367441	0.000019480539583
435	0.000019480539583	0.000019452367441	0.000019480539583
436	0.000019480539583	0.000019452367441	0.000019480539583
437	0.000019480539583	0.000019452367441	0.000019480539583
438	0.000019480539583	0.000019452367441	0.000019480539583
439	0.000019480539583	0.000019452367441	0.000019480539583
440	0.000019480539583	0.000019452367441	0.000019480539583
441	0.000019480539583	0.000019452367441	0.000019480539583
442	0.000019480539583	0.000019452367441	0.000019480539583
443	0.000019480539583	0.000019452367441	0.000019480539583
444	0.000036038998229	0.000035986879765	0.000036038998229
445	0.000019480539583	0.000019452367441	0.000019480539583
446	0.000152500157370	0.000152279616449	0.000152500157370
447	0.000019480539583	0.000019452367441	0.000019480539583
448	0.000019480539583	0.000019452367441	0.000019480539583
449	0.000019480539583	0.000019452367441	0.000019480539583
450	0.000036038998229	0.000035986879765	0.000036038998229
451	0.000019480539583	0.000019452367441	0.000019480539583
452	0.000036038998229	0.000035986879765	0.000036038998229
453	0.000183857738431	0.000183591849164	0.000183857738431
454	0.000083411206205	0.000080788518785	0.000083411206205
455	0.000126882425446	0.000128184668939	0.000126882425446
456	0.000061305581383	0.000060872150945	0.000061305581383
457	0.000034831610619	0.000034781238242	0.000034831610619
458	0.000056401622945	0.000056572631961	0.000056401622945
459	0.000019480539583	0.000019452367441	0.000019480539583
460	0.000036038998229	0.000035986879765	0.000036038998229
461	0.000034831610619	0.000034781238242	0.000034831610619
462	0.000099390322521	0.000107481364781	0.000099390322521
463	0.000019480539583	0.000019452367441	0.000019480539583
464	0.000364188874419	0.000356334087347	0.000364188874419
465	0.000019480539583	0.000019452367441	0.000019480539583
466	0.000350649712497	0.000350142613934	0.000350649712497
467	0.000019480539583	0.000019452367441	0.000019480539583
468	0.000034831610619	0.000034781238242	0.000034831610619
469	0.000034831610619	0.000034781238242	0.000034831610619
470	0.000019480539583	0.000019452367441	0.000019480539583
471	0.000019480539583	0.000019452367441	0.000019480539583
472	0.000019480539583	0.000019452367441	0.000019480539583
473	0.000019480539583	0.000019452367441	0.000019480539583
474	0.000036038998229	0.000035986879765	0.000036038998229
475	0.000019480539583	0.000019452367441	0.000019480539583
476	0.000615318097655	0.000632724689772	0.000615318097655
477	0.000019480539583	0.000019452367441	0.000019480539583
478	0.000036038998229	0.000035986879765	0.000036038998229
479	0.000019480539583	0.000019452367441	0.000019480539583
480	0.000036038998229	0.000035986879765	0.000036038998229
481	0.000140435704750	0.000136826977099	0.000140435704750
482	0.000019480539583	0.000019452367441	0.000019480539583
483	0.000118831291457	0.000118659441389	0.000118831291457
484	0.000019480539583	0.000019452367441	0.000019480539583
485	0.000019480539583	0.000019452367441	0.000019480539583
486	0.000019480539583	0.000019452367441	0.000019480539583
487	0.000019480539583	0.000019452367441	0.000019480539583
488	0.000019480539583	0.000019452367441	0.000019480539583
489	0.000019480539583	0.000019452367441	0.000019480539583
490	0.000069155915520	0.000069055904415	0.000069155915520
491	0.000019480539583	0.000019452367441	0.000019480539583
492	0.000019480539583	0.000019452367441	0.000019480539583
493	0.000535960899769	0.000539469669298	0.000535960899769
494	0.000019480539583	0.000019452367441	0.000019480539583
495	0.000718642597778	0.000714402242104	0.000718642597778
496	0.000019480539583	0.000019452367441	0.000019480539583
497	0.000019480539583	0.000019452367441	0.000019480539583
498	0.000019480539583	0.000019452367441	0.000019480539583
499	0.000034508984539	0.000034459078733	0.000034508984539
500	0.000019480539583	0.000019452367441	0.000019480539583
501	0.000036038998229	0.000035986879765	0.000036038998229
502	0.000019480539583	0.000019452367441	0.000019480539583
503	0.000036038998229	0.000035986879765	0.000036038998229
504	0.000019480539583	0.000019452367441	0.000019480539583
505	0.000019480539583	0.000019452367441	0.000019480539583
506	0.000019480539583	0.000019452367441	0.000019480539583
507	0.000019480539583	0.000019452367441	0.000019480539583
508	0.000019480539583	0.000019452367441	0.000019480539583
509	0.000019480539583	0.000019452367441	0.000019480539583
510	0.000019480539583	0.000019452367441	0.000019480539583
511	0.000019480539583	0.000019452367441	0.000019480539583
512	0.000019480539583	0.000019452367441	0.000019480539583
513	0.000019480539583	0.000019452367441	0.000019480539583
514	0.000019480539583	0.000019452367441	0.000019480539583
515	0.000019480539583	0.000019452367441	0.000019480539583
516	0.000019480539583	0.000019452367441	0.000019480539583
517	0.000019480539583	0.000019452367441	0.000019480539583
518	0.000019480539583	0.000019452367441	0.000019480539583
519	0.000019480539583	0.000019452367441	0.000019480539583
520	0.000019480539583	0.000019452367441	0.000019480539583
521	0.000019480539583	0.000019452367441	0.000019480539583
522	0.000019480539583	0.000019452367441	0.000019480539583
523	0.000019480539583	0.000019452367441	0.000019480539583
524	0.000019480539583	0.000019452367441	0.000019480539583
525	0.000019480539583	0.000019452367441	0.000019480539583
526	0.000019480539583	0.000019452367441	0.000019480539583
527	0.000019480539583	0.000019452367441	0.000019480539583
528	0.000019480539583	0.000019452367441	0.000019480539583
529	0.000019480539583	0.000019452367441	0.000019480539583
530	0.000019480539583	0.000019452367441	0.000019480539583
531	0.000019480539583	0.000019452367441	0.000019480539583
532	0.000019480539583	0.000019452367441	0.000019480539583
533	0.000036038998229	0.000035986879765	0.000036038998229
534	0.000019480539583	0.000019452367441	0.000019480539583
535	0.000036038998229	0.000035986879765	0.000036038998229
